小区,地址,房型,面积,朝向,层高,建造年份,单位面积价格,总价格,备注
客家苑,开发区客家大道客家大道176号,3室2厅1卫,103㎡,南北,中层(共7层),1996年建造,6408元/㎡,66万,可商贷章江新区客家大道3房中层，户型通透全新精装，带双层柴间
桃李春天,开发区东江源大道纬二路10号,3室2厅2卫,100㎡,南,高层(共32层),2020年建造,10700元/㎡,107万,桃李春天三房两卫全新精装未入住 小区中心很安静 视野开阔无遮
恒大帝景珑珺苑,开发区东江源大道牡丹亭路8号,4室2厅2卫,142㎡,南北,低层(共19层),2018年建造,14071元/㎡,199.8万,捡漏了！牡丹亭旁 恒大帝景珑裙苑 精装四房未入住
世纪花城,开发区紫荆路华坚北路,3室2厅2卫,115㎡,南北,中层(共11层),2019年建造,10435元/㎡,120万,笋盘来袭，强力推荐！南北通透，户型方正！满二年！明厨明卫！
嘉福尚江府,开发区东江源大道东江源大道,3室2厅2卫,121㎡,南北,低层(共31层),2018年建造,16364元/㎡,198万,嘉福物业，品质小区，景观园林，享受生活，精装三房拎包入住。
嘉福尚江府,开发区东江源大道东江源大道,3室2厅2卫,122㎡,东南,低层(共33层),2021年建造,14837元/㎡,181万,户型方正  嘉福尚江府3房 181万
铭欣华府,开发区东江源大道文峰北路,3室2厅1卫,79㎡,南,低层(共11层),2014年建造,8963元/㎡,70.8万,水韵嘉诚旁 电梯 小三房 南北通透 边套 诚意出售
世纪花城,开发区紫荆路华坚北路,4室2厅2卫,130㎡,南北,中层(共30层),2019年建造,10385元/㎡,135万,笋盘来袭，奢华四房，户型漂亮，视野开阔，满两年！性价比高！
嘉福尚江府,开发区东江源大道东江源大道,4室2厅2卫,142.56㎡,南,高层(共27层),2021年建造,15994元/㎡,228万,全景VR看房 嘉福尚江府 牡丹亭 醉嘉位置看江景一梯一户
恒大悦龙台,开发区紫荆路紫荆路,4室2厅2卫,140㎡,南,低层(共30层),2020年建造,10572元/㎡,148万,140平 精装修 电梯房 满二 恒大悦龙台 居家自住 保养好
黄金花园(西区),开发区金东路金东路7号,3室2厅2卫,126㎡,南北,高层(共8层),2006年建造,7064元/㎡,89万,经开区万达旁边 性价比  的一套 成熟社区 生活便利  近
新力帝泊湾一期,开发区东江源大道华裕路206号,3室2厅2卫,108.5㎡,南北,高层(共33层),2019年建造,9678元/㎡,105万,诚售！新力帝泊湾 高层正规三房视线好 业主好说话 随时可看房
保利嘉福心语,开发区紫荆路纬一路156号,3室2厅2卫,112㎡,南北,低层(共28层),2020年建造,11233元/㎡,125.8万,经开区 电梯精装3房  保利品质  全新装修未入住
劲嘉山与城,开发区紫荆路赣通大道99号,4室2厅2卫,142㎡,南北,低层(共26层),2014年建造,8451元/㎡,120万,山与城  ，  楼层，客厅朝南带大阳台
财茂香溢华府,开发区紫荆路紫荆路8号,3室2厅1卫,89㎡,南,中层(共11层),2017年建造,9551元/㎡,85万,香溢华府，电梯3房一梯2户边套，中间楼层性价比高
圣地亚哥,开发区金岭大道金岭西路75号,3室2厅1卫,85.1㎡,南,中层(共31层),2016年建造,11164元/㎡,95万,庆端午直降6万开发区精装三房 全新装修全线江景
天空之城,开发区东江源大道紫荆路,4室2厅2卫,126㎡,东南,低层(共32层),2021年建造,11032元/㎡,139万,天骄 赣八中旁网红小区 天空之城正规4房
新力帝泊湾一期,开发区东江源大道华裕路206号,3室2厅2卫,108㎡,南,中层(共30层),2020年建造,10093元/㎡,109万,双卫格局 精装好房 医疗配套成熟 商品住宅 南向采光好
嘉福尚江府,开发区东江源大道东江源大道,4室2厅2卫,142㎡,南,中层(共33层),2021年建造,15000元/㎡,213万,嘉福品质保证，大气四房诚心出售
香江半岛,开发区金东路金东路,3室2厅1卫,89㎡,南,中层(共31层),2020年建造,10765元/㎡,95.8万,实拍一线江景0公摊超赠送   江景看来水首期20万一生珍藏
财茂香溢华府,开发区紫荆路紫荆路8号,3室2厅2卫,95㎡,南北,低层(共6层),2018年建造,8422元/㎡,80万,香溢华府， 捡漏 捡漏 正规3房2卫， 南北通透
水韵嘉城A区,开发区东江源大道东江源大道,4室2厅2卫,120㎡,南北,高层(共7层),2015年建造,7417元/㎡,89万,万达广场旁 房东急售 南北通透4房
台湾城,开发区东江源大道东江源大道222号,3室2厅2卫,127㎡,南北,高层(共30层),2022年建造,8819元/㎡,112万,捡漏 台湾城 毛坯大三房  东边套采光好 单价8000
中海左岸馥园,开发区金东路东江源大道,4室2厅2卫,144㎡,南北,高层(共11层),2020年建造,9931元/㎡,143万,笋盘来袭，强力推荐！洋房，南北通透，房东诚心出售！性价比高！
圣地亚哥,开发区金岭大道金岭西路75号,4室2厅2卫,136㎡,南北,高层(共32层),2016年建造,10662元/㎡,145万,全线江景  视野开阔  电梯精装4房  万达商圈
碧桂园玺台,开发区东江源大道香江大道,3室2厅2卫,108㎡,南,中层(共18层),2020年建造,11389元/㎡,123万,万达广场商圈厚德书院旁碧桂园玺台全新精装大三房拎包入住视野开
劲嘉山与城,开发区紫荆路赣通大道99号,3室2厅1卫,89㎡,南,中层(共18层),2014年建造,8967元/㎡,79.8万,捡漏捡漏！！自带山体公园小区，得房率高精装三房
中海左岸岚庭,开发区东江源大道东江源大道,4室2厅2卫,144㎡,南北,低层(共11层),2021年建造,11112元/㎡,160万,笋盘来袭，强力推荐，可以洋房何必高层，户型方正奢华精装四房！
天空之城,开发区东江源大道紫荆路,3室2厅2卫,115㎡,南,中层(共33层),2020年建造,12174元/㎡,140万,天空之城，网红小区，万科物业，南北通透双阳
中民阳光城,开发区东江源大道东江源大道101号,2室2厅1卫,81㎡,南北,中层(共6层),2014年建造,8346元/㎡,67.6万,笋盘来袭，精装修两房，适合刚需过渡，买给父母居住！实惠边户
台湾城,开发区东江源大道东江源大道222号,3室2厅2卫,101㎡,南,低层(共30层),2018年建造,11387元/㎡,115万,万达附近 出行方便 视野开阔 南北通透 采光好 随时看房
水韵嘉城C区,开发区开发区迎宾大道东江源大道81号,4室2厅2卫,136㎡,南北,中层(共25层),2015年建造,9706元/㎡,132万,万达广场旁 南北通透四房 好楼层得房率高
保利嘉福心语,开发区紫荆路纬一路156号,3室2厅2卫,112㎡,南,低层(共25层),2019年建造,10715元/㎡,120万,保利嘉福心语 双卫生间 精装可拎包入住 70年产权 次新房
圣地亚哥,开发区金岭大道金岭西路75号,4室2厅2卫,135㎡,南,中层(共18层),2017年建造,10963元/㎡,148万,万达广场旁  亚哥 江景精装四房 南北通透 视野开阔无遮挡
福荣香格里拉,开发区东江源大道滨江大道8号,4室2厅2卫,160㎡,南,中层(共18层),2020年建造,11750元/㎡,188万,章江新区嘉福尚江府旁香格里拉江景精装大四房复式楼双阳台税满二
碧桂园玺台,开发区东江源大道香江大道,3室2厅2卫,123㎡,南,高层(共15层),2020年建造,10814元/㎡,133万,万达广场厚德外国语学院美的君兰半岛旁碧桂园玺台全新精装三房
森铁北区,开发区开发区迎宾大道恒安路1号,3室2厅1卫,80㎡,南,低层(共16层),2015年建造,9875元/㎡,79万,带100平露台的电梯小三房。万达广场旁开发区繁华地段 小区新
保利嘉福心语,开发区紫荆路纬一路156号,3室2厅2卫,110㎡,南北,低层(共26层),2020年建造,11364元/㎡,125万,保利嘉福心语精装修三房两厅两卫110平方125万看上还可以谈
天空之城,开发区东江源大道紫荆路,3室2厅2卫,120㎡,南北,高层(共32层),2020年建造,10917元/㎡,131万,天骄旁天空之城毛胚三面采光三房两厅两卫120平方131万
力高水投君逸府,开发区华坚路金坪西路,3室2厅1卫,89㎡,南,高层(共18层),2020年建造,10113元/㎡,90万,捡漏 万达广场旁 新小区 毛坯三房 中楼层
隐龙山庄,开发区金东路金东路13号,3室2厅2卫,140㎡,南北,低层(共7层),2012年建造,8072元/㎡,113万,实拍仅付10W尊享精装通透大3房，万达商圈品质铭俯，采光十足
劲嘉山与城,开发区紫荆路赣通大道99号,4室2厅2卫,143㎡,南北,高层(共31层),2014年建造,8812元/㎡,126万,经开区精装大四房，南北通透，好楼层
香江半岛,开发区金东路金东路,4室2厅2卫,140㎡,南,中层(共18层),2019年建造,9429元/㎡,132万,香江半岛，一线江景，无遮挡，8米长大阳台南北通透大4房
保利嘉福心语,开发区紫荆路纬一路156号,3室2厅2卫,112㎡,南,低层(共32层),2017年建造,10893元/㎡,122万,经开发区保利央企全新精装三房拎包入住小区园林绿化率高自持物业
隐龙山庄,开发区金东路金东路13号,3室2厅2卫,138㎡,南北,低层(共11层),2008年建造,7972元/㎡,110万,隐龙山庄 电梯洋房 采光好 房东降价急售 近万达广场
天空之城,开发区东江源大道紫荆路,3室2厅2卫,100㎡,南北,中层(共33层),2021年建造,10200元/㎡,102万,万达广场 万科物业 天骄   赣八中 中间楼层 毛坯3房
水韵嘉城C区,开发区开发区迎宾大道东江源大道81号,4室2厅2卫,135㎡,南,低层(共18层),2017年建造,9630元/㎡,130万,水韵嘉城C区，正规大4房，精装拎包入住，好嗮太阳
天空之城,开发区东江源大道紫荆路,3室2厅2卫,96㎡,南北,高层(共33层),2020年建造,10209元/㎡,98万,经开区 6米长阳台 新小区 万科物业  好楼层  采光好
天空之城,开发区东江源大道紫荆路,3室2厅2卫,99㎡,南,高层(共33层),2020年建造,12425元/㎡,123万,业主全新装修未入住，家私电齐全随时可以入住，看房方便
金丰山庄1区,开发区金东路金东路,4室2厅2卫,123.48㎡,南北,低层(共7层),2007年建造,6933元/㎡,85.6万,带60瓶独立使用露台，采光日照足，拎包入住，配套齐全
天空之城,开发区东江源大道紫荆路,3室2厅2卫,96㎡,南,高层(共33层),2021年建造,12813元/㎡,123万,经开大盘，豪装三房，房东原装修还未入住
隐龙山庄,开发区金东路金东路13号,3室2厅2卫,125㎡,南,中层(共10层),2011年建造,7600元/㎡,95万,电梯 电梯，隐龙山庄大三房 降价急售
新力帝泊湾一期,开发区东江源大道华裕路206号,3室2厅2卫,117㎡,南,高层(共33层),2020年建造,10513元/㎡,123万,视野  南北通透大三房    楼层 急售123万
新力帝泊湾一期,开发区东江源大道华裕路206号,3室2厅1卫,90㎡,南,中层(共29层),2020年建造,10889元/㎡,98万,豪华装修入住少，带家具家电重新花了10多万，新力帝泊湾
金丰山庄1区,开发区金东路金东路,4室2厅2卫,115㎡,南,中层(共7层),2007年建造,7479元/㎡,86万,万达广场旁，带三十平露台，南北通透好晒太阳
锦绣星城,开发区开发区迎宾大道迎宾大道8号,3室2厅2卫,143㎡,南,高层(共11层),2013年建造,8952元/㎡,128万,锦绣星城，豪华装修，全屋智能品牌家具家电，好楼层
嘉福尚江府,开发区东江源大道东江源大道,3室2厅2卫,121㎡,南北,低层(共31层),2018年建造,16364元/㎡,198万,嘉福府字系列高端小区 小区园林式设计 全新精装未入住
嘉福尚江府,开发区东江源大道东江源大道,4室2厅2卫,143㎡,南,高层(共33层),2021年建造,13847元/㎡,198万,嘉福尚江府高层江景大四房急售，直接上名免个税
隆泰华庭,开发区紫荆路紫荆路,4室2厅2卫,142㎡,南北,高层(共18层),2019年建造,10071元/㎡,143万,急售 赣八中旁 精装四房 买一层得两层 带8米长阳台143万
星泰名苑,开发区客家大道客家大道70号,4室2厅2卫,140㎡,南北,中层(共24层),2010年建造,10429元/㎡,146万,章江新区一线立体江景全明无遮挡  中等楼层 超值精装电梯四房
香江半岛,开发区金东路金东路,4室2厅2卫,144㎡,南北,高层(共33层),2019年建造,9862元/㎡,142万,笋盘，全线江景豪宅，送车位，格局方正，视野开阔，低调奢华！
隐龙山庄,开发区金东路金东路13号,4室2厅1卫,110㎡,南北,高层(共8层),2008年建造,6637元/㎡,73万,露台房适合大家庭，隐龙山庄精装4房3阳台，准备加装电梯了
铭欣华府,开发区东江源大道文峰北路,3室2厅2卫,135㎡,南,低层(共18层),2014年建造,8297元/㎡,112万,美的君兰半岛旁 两梯两户 看小区园林 不临街  诚意出售
恒大帝景珑珺苑,开发区东江源大道牡丹亭路8号,4室2厅2卫,141.88㎡,南北,中层(共19层),2016年建造,14590元/㎡,207万,恒大帝景 边套豪华新装四房 全落地隔音玻璃 临近牡丹亭
保利嘉福心语,开发区紫荆路纬一路156号,3室2厅2卫,112㎡,南北,低层(共30层),2020年建造,10965元/㎡,122.8万,整个小区户型   的一套哦，点进来看看瞧瞧，电梯三房
水韵嘉城C区,开发区开发区迎宾大道东江源大道81号,4室2厅2卫,128㎡,南北,中层(共25层),2015年建造,10313元/㎡,132万,经开区  万达商圈  南北通透 精装4房  中间楼层
铭欣华府,开发区东江源大道文峰北路,3室2厅2卫,132㎡,南北,中层(共11层),2014年建造,8334元/㎡,110万,开发区单价8000精装三房，铭欣华府，水韵嘉城，桃李春天
新力帝泊湾一期,开发区东江源大道华裕路206号,3室2厅1卫,90㎡,南,中层(共29层),2020年建造,10889元/㎡,98万,豪华装修入住少，带家具家电重新花了10多万，新力帝泊湾
锦绣星城,开发区开发区迎宾大道迎宾大道8号,3室2厅2卫,143㎡,南,高层(共11层),2013年建造,8952元/㎡,128万,锦绣星城，豪华装修，全屋智能品牌家具家电，好楼层
天空之城,开发区东江源大道紫荆路,3室2厅2卫,96㎡,南,高层(共33层),2021年建造,12813元/㎡,123万,经开大盘，豪装三房，房东原装修还未入住
隐龙山庄,开发区金东路金东路13号,3室2厅2卫,125㎡,南,中层(共10层),2011年建造,7600元/㎡,95万,电梯 电梯，隐龙山庄大三房 降价急售
新力帝泊湾一期,开发区东江源大道华裕路206号,3室2厅2卫,117㎡,南,高层(共33层),2020年建造,10513元/㎡,123万,视野  南北通透大三房    楼层 急售123万
天空之城,开发区东江源大道紫荆路,3室2厅2卫,96㎡,南,低层(共30层),2020年建造,12084元/㎡,116万,捡漏 万达旁 全新豪装三房二卫 未入住
天空之城,开发区东江源大道紫荆路,4室2厅2卫,128㎡,南北,低层(共31层),2020年建造,11172元/㎡,143万,开发区   新小区  精装4房  南北通透    一体化
中海左岸岚庭,开发区东江源大道东江源大道,4室2厅2卫,144㎡,南北,中层(共11层),2020年建造,11320元/㎡,163万,笋盘来袭强力推荐，精装四房送车位，南北通透，可以洋房何必高层
新力帝泊湾一期,开发区东江源大道华裕路206号,3室2厅2卫,108㎡,南北,中层(共33层),2019年建造,9723元/㎡,105万,笋盘来袭，捡漏房源！强力推荐！户型方正！房东诚意出售！满两年
天空之城,开发区东江源大道紫荆路,3室2厅2卫,96㎡,南北,低层(共32层),2020年建造,11438元/㎡,109.8万,天骄旁天空之城小区中间位置精装修三房两厅两卫96平方109万
香江半岛,开发区金东路金东路,3室2厅1卫,100㎡,南,低层(共33层),2020年建造,10800元/㎡,108万,香江半岛 南向三房 看江景 近杨梅渡公园 金岭   厚德书院
恒大帝景珑珺苑,开发区东江源大道牡丹亭路8号,3室2厅2卫,128㎡,南,中层(共7层),2019年建造,17188元/㎡,220万,章江新区旁经开区 恒大帝景 洋房 128平大3房
新力帝泊湾(二期),开发区东江源大道华裕路,3室2厅2卫,108㎡,南北,中层(共31层),2020年建造,9815元/㎡,106万,经开区  精装3房 单价9字头  拎包入住  南北通透
碧桂园玺台,开发区东江源大道香江大道,3室2厅2卫,108.23㎡,南,高层(共30层),2020年建造,11642元/㎡,126万,开发区碧桂园玺台一线江景房精装大三房拎包入住性价比高绿化好
保利嘉福心语,开发区紫荆路纬一路156号,4室2厅2卫,143㎡,南,低层(共24层),2019年建造,10350元/㎡,148万,朝南 有电梯 双卫格局 70年产权 次新小区 全新装修未入住
劲嘉山与城,开发区紫荆路赣通大道99号,4室2厅2卫,110㎡,南,低层(共25层),2014年建造,8091元/㎡,89万,劲嘉山与城 满五 4室2厅 110平 电梯房 采光好 周边商
铭欣华府,开发区东江源大道文峰北路,3室2厅1卫,95㎡,南,低层(共11层),2015年建造,8422元/㎡,80万,万达广场商圈铭欣华府经典三房总价82万洋房小区总层11层满五
向日葵公寓,开发区金东路金榜路,2室2厅1卫,50㎡,南,中层(共18层),2016年建造,8400元/㎡,42万,厚德书院旁住宅性质的公寓江景精装两房带阳台视野开阔
富升天赐良园,开发区金东路迎宾大道11号,4室2厅2卫,138.71㎡,南,高层(共7层),2010年建造,6849元/㎡,95万,经开发区大四房户型方正动静分离采光好小区好停车有保安有物业
嘉福尚江府,开发区东江源大道东江源大道,4室2厅2卫,142㎡,南,低层(共27层),2019年建造,14508元/㎡,206万,全景VR看房 嘉福尚江府9栋江边位置江景房三卧朝南
星泰名苑,开发区客家大道客家大道70号,4室2厅2卫,139㎡,南,中层(共18层),2010年建造,10720元/㎡,149万,章江新区全线江景，电梯精装四房，南北通透采光好，拎包入住
水韵嘉城A区,开发区东江源大道东江源大道,3室2厅2卫,135㎡,南,高层(共18层),2016年建造,8815元/㎡,119万,急售捡漏   视野  南北通透大三房带车位急售119万
保利嘉福心语,开发区紫荆路纬一路156号,3室2厅2卫,112㎡,南,高层(共31层),2020年建造,10715元/㎡,120万,保利嘉福心语，精装修拎包入住大气3房，好楼层诚意出售
金丰小区,开发区客家大道客家大道182号,3室2厅2卫,139㎡,南北,低层(共6层),2006年建造,6403元/㎡,89万,单价6000 开发区万达旁正规小区大三房 南北双阳台
中民阳光城,开发区东江源大道东江源大道101号,2室2厅1卫,86㎡,南北,中层(共6层),2014年建造,8373元/㎡,72万,开发区精装二房楼下就是菜场
天空之城,开发区东江源大道紫荆路,3室2厅2卫,96㎡,南,低层(共18层),2020年建造,10417元/㎡,100万,天空之城 满二 精装修 96平 诚心出售 价格可议
恒大悦龙台,开发区紫荆路紫荆路,4室2厅2卫,142㎡,南北,低层(共29层),2020年建造,9578元/㎡,136万,亏本30万急售 悦龙台全新精装四房 超好户型 首苻13万
圣地亚哥,开发区金岭大道金岭西路75号,3室2厅1卫,96㎡,南,高层(共31层),2017年建造,10313元/㎡,99万,圣 地亚哥，正规3房，好楼层，精装修入住过，
招商雍景湾,开发区东江源大道橙香大道,3室2厅2卫,120㎡,南,低层(共31层),2019年建造,15500元/㎡,186万,急售 招商雍景湾 精装 大气三房 户型方正 南北通透双阳台
新力帝泊湾一期,开发区东江源大道华裕路206号,3室2厅2卫,108.43㎡,南,低层(共31层),2019年建造,9961元/㎡,108万,开发区全新精装修三房未入住南北通透采光视野开阔新力送家具家电
恒大帝景珑珺苑,开发区东江源大道牡丹亭路8号,3室2厅2卫,133㎡,南,高层(共19层),2019年建造,12782元/㎡,170万,E地块 性价比  的精装大三房两厅两卫只要179万
天空之城,开发区东江源大道紫荆路,4室2厅2卫,133㎡,南北,高层(共32层),2020年建造,9399元/㎡,125万,首苻25万 买天骄赣八中旁四房 带8米长阳台 视野开阔
水韵花都(东区),开发区开发区迎宾大道迎宾大道6号,3室2厅2卫,125㎡,南北,高层(共7层),2012年建造,7840元/㎡,98万,单价7000多买杨梅度公园旁   方便 通透3房 房东急售
星泰名苑,开发区客家大道客家大道70号,4室2厅2卫,140㎡,南,中层(共24层),2010年建造,10143元/㎡,142万,新区单价一万，七米大横厅，全线江景无遮挡
福荣香格里拉,开发区东江源大道滨江大道8号,4室2厅2卫,167㎡,南,高层(共32层),2017年建造,11306元/㎡,188.8万,全线江景 香格里拉 房东急售 单价才一万一 性价比高 随时看
碧桂园玺台,开发区东江源大道香江大道,3室2厅2卫,108㎡,南北,高层(共33层),2019年建造,10926元/㎡,118万,笋盘来袭，强力推荐，直接拎包入住，户型方正，明厨明卫！视野好
金湾爱尚里,开发区东江源大道东江源大道219号,4室2厅2卫,115㎡,南,高层(共33层),2020年建造,12348元/㎡,142万,万达广场旁 全新精装 四房二卫 中高层
中海左岸馥园,开发区金东路东江源大道,3室2厅1卫,100㎡,南北,高层(共26层),2020年建造,11300元/㎡,113万,笋盘，强力推荐，格局方正，精装修，诚意出售！性价比高楼层好！
粮食城风和日丽,开发区东江源大道东江源大道,3室2厅1卫,89㎡,南,低层(共15层),2008年建造,10663元/㎡,94.9万,新上  新区旁 精装三房 拎包入住 电梯 99万
保利嘉福心语,开发区紫荆路纬一路156号,4室2厅2卫,143㎡,南,中层(共30层),2020年建造,8952元/㎡,128万,南北通透四房    楼层   业主急售128万 车位可分开卖
京东小区,开发区金岭大道金东路2号,3室2厅2卫,107㎡,南,高层(共7层),2008年建造,7094元/㎡,75.9万,经开发区全新精装大三房南北通透采光好视野好万达商圈带空中花园
圣地亚哥,开发区金岭大道金岭西路75号,3室2厅2卫,125㎡,南,中层(共32层),2016年建造,10400元/㎡,130万,万达广场旁，南北通透，中间楼层好晒太阳
恒大悦龙台,开发区紫荆路紫荆路,3室2厅2卫,130㎡,南北,高层(共33层),2021年建造,9462元/㎡,123万,笋盘来袭，强力推荐，南北通透单价只要9500元，捡漏房源！
恒大悦龙台,开发区紫荆路紫荆路,3室2厅2卫,125.25㎡,南,高层(共17层),2019年建造,9981元/㎡,125万,恒大悦龙台 装修好 次新小区 南向采光好 交通便利
锦绣新天地(三期),开发区开发区迎宾大道迎宾大道,4室2厅2卫,138㎡,南北,中层(共26层),2016年建造,7392元/㎡,102万,经开区  新小区  南北通透4房  8米大阳台  无遮挡
福荣香格里拉,开发区东江源大道滨江大道8号,3室2厅2卫,97.28㎡,南北,低层(共32层),2019年建造,12439元/㎡,121万,香格里拉 王炸户型通透三房 看小区园林 急售
世纪花城,开发区紫荆路华坚北路,4室2厅2卫,130㎡,南北,低层(共17层),2020年建造,10924元/㎡,142万,万达商圈  全新装修未入住 8米大阳台  好晒太阳 视野开阔
劲嘉山与城,开发区紫荆路赣通大道99号,3室2厅1卫,89.88㎡,南,中层(共18层),2017年建造,8879元/㎡,79.8万,实拍新出急售山与城精装高层南向小三房      单价9000
恒大悦龙台,开发区紫荆路紫荆路,4室2厅2卫,142㎡,南北,高层(共32层),2020年建造,9578元/㎡,136万,万达商圈！房东诚售136万精装142平大四房拎包入住绝好户型
隐龙山庄,开发区金东路金东路13号,3室2厅2卫,141㎡,南北,高层(共7层),2010年建造,6951元/㎡,98万,急售 单价7000买万达广场旁通透三房 可改四房 带大阳台
章江苑(章贡),开发区金岭大道华坚南路,3室2厅2卫,135㎡,南,低层(共7层),2012年建造,7260元/㎡,98万,江边一楼带院子 南北通透三房两厅两卫
铭欣华府,开发区东江源大道文峰北路,3室2厅2卫,136㎡,南北,中层(共18层),2015年建造,9486元/㎡,129万,经开区  万达旁  南北通透  精装大3房  拎包入住
保利嘉福心语,开发区紫荆路纬一路156号,3室2厅2卫,112㎡,南,高层(共29层),2020年建造,9090元/㎡,101.8万,实拍房 业主外地置业置换 好楼层好日晒亏本抛售首期18万起
水韵嘉城C区,开发区开发区迎宾大道东江源大道81号,3室2厅2卫,132㎡,南北,低层(共18层),2018年建造,9697元/㎡,128万,万达广场旁 南北通透户型 房东急售 房子保养的很好
铭欣华府,开发区东江源大道文峰北路,3室2厅2卫,131㎡,南北,低层(共18层),2013年建造,8550元/㎡,112万,厚德书院 美的君兰半岛旁 单价8千精装大三房 近高架口出行便
恒大悦龙台,开发区紫荆路紫荆路,3室2厅2卫,129㎡,南北,低层(共30层),2020年建造,10233元/㎡,132万,笋盘，强力推荐，户型方正满两年，打好柜子了，直接拎包入住！
隐龙山庄,开发区金东路金东路13号,3室2厅2卫,138㎡,南北,低层(共11层),2012年建造,8189元/㎡,113万,实拍虽楼层低可阳光好，急售电梯洋房通透全明，万达商圈品质铭俯
铭欣华府,开发区东江源大道文峰北路,3室2厅2卫,132㎡,南北,中层(共11层),2014年建造,8334元/㎡,110万,开发区单价8000精装三房，铭欣华府，水韵嘉城，桃李春天
福荣香格里拉,开发区东江源大道滨江大道8号,5室2厅3卫,135㎡,南北,中层(共30层),2020年建造,12445元/㎡,168万,高性价比  一线江景  精装5房  全屋中央空调 拎包入住
福荣香格里拉,开发区东江源大道滨江大道8号,5室2厅3卫,135㎡,南北,中层(共30层),2020年建造,12445元/㎡,168万,福荣香格里拉 满二 装修豪华保养好 商业配套成熟 带电梯
金湾爱尚里,开发区东江源大道东江源大道219号,4室2厅2卫,115㎡,南,高层(共33层),2020年建造,12348元/㎡,142万,万达广场旁 全新精装 四房二卫 中高层
京东小区,开发区金岭大道金东路2号,3室2厅2卫,107㎡,南,高层(共7层),2008年建造,7094元/㎡,75.9万,经开发区全新精装大三房南北通透采光好视野好万达商圈带空中花园
隐龙山庄,开发区金东路金东路13号,3室2厅2卫,141㎡,南北,高层(共7层),2010年建造,6951元/㎡,98万,急售 单价7000买万达广场旁通透三房 可改四房 带大阳台
天空之城,开发区东江源大道紫荆路,3室2厅2卫,98㎡,南,高层(共33层),2020年建造,10817元/㎡,106万,实拍捡漏房 精装卖毛坯价高层南向三房首期16万送家私电便宜卖
天空之城,开发区东江源大道紫荆路,3室2厅2卫,97㎡,南北,高层(共33层),2021年建造,12681元/㎡,123万,全新住家装修房东新区已买大户型 亏本出售此房提前还贷减轻压力
劲嘉山与城,开发区紫荆路赣通大道99号,4室2厅2卫,141㎡,南,中层(共23层),2016年建造,8511元/㎡,120万,劲嘉山与城 电梯房 大产权 房龄新 精装修 双卫 中间好楼层
香江半岛,开发区金东路金东路,4室2厅2卫,140㎡,南,高层(共32层),2019年建造,9143元/㎡,128万,香江半岛，一线江景 一线江景，南北通透大4房
桃李春天,开发区东江源大道纬二路10号,3室2厅1卫,85㎡,南北,高层(共33层),2019年建造,10118元/㎡,86万,笋盘来袭，温馨三房，格局方正，楼层采光视野好！满两年诚意出售
嘉苑,开发区开发区迎宾大道迎宾大道10号,4室2厅2卫,118㎡,南,低层(共12层),2013年建造,9746元/㎡,115万,万达广场对面经开发区中心位置小洋房精装大四房南北通透好停车
香江半岛,开发区金东路金东路,3室2厅1卫,85㎡,南,低层(共33层),2017年建造,12824元/㎡,109万,临江而居 金岭   三房两厅 实际面积100 温暖的港湾
世纪花城,开发区紫荆路华坚北路,4室2厅2卫,135㎡,南,低层(共11层),2020年建造,9630元/㎡,130万,世纪花城，洋房 正规大4房，南北通透双阳台性价比高
水韵嘉城A区,开发区东江源大道东江源大道,4室2厅2卫,138㎡,南,高层(共18层),2012年建造,9856元/㎡,136万,万达广场旁，不临高架不靠马路，视野开阔无遮挡
恒大悦府,开发区紫荆路华昌路,3室2厅2卫,117㎡,南,高层(共30层),2020年建造,9830元/㎡,115万,捡漏房源，恒大悦府，好楼层单价只要9000性价比高
锦江公馆,开发区金东路金东北路58号,5室2厅3卫,205㎡,南北,高层(共26层),2020年建造,12000元/㎡,246万,万达公园旁 一线江景大平层    南北通透双阳台   大平层
新力帝泊湾一期,开发区东江源大道华裕路206号,3室2厅2卫,118㎡,南北,低层(共32层),2020年建造,10255元/㎡,121万,实拍急售 新力帝泊湾南北通双阳台东边套大三房      可谈
保利嘉福心语,开发区紫荆路纬一路156号,3室2厅2卫,112㎡,南,低层(共33层),2020年建造,10715元/㎡,120万,保利嘉福心语，豪华装修没入住过，带品牌家具家电，
金湾爱尚里,开发区东江源大道东江源大道219号,4室2厅2卫,130㎡,南北,低层(共26层),2020年建造,11539元/㎡,150万,豪装4房未入住 带格力中央空调 万达广场 金星
劲嘉山与城,开发区紫荆路赣通大道99号,3室2厅1卫,89.8㎡,南,中层(共18层),2014年建造,9466元/㎡,85万,经开区头排小高层豪装三房，视野开阔
圣地亚哥,开发区金岭大道金岭西路75号,4室2厅2卫,139㎡,南,高层(共33层),2017年建造,10000元/㎡,139万,一线江景，一线江景，正规大4房，南北通透户型
水韵嘉城A区,开发区东江源大道东江源大道,3室2厅2卫,137㎡,南北,中层(共20层),2018年建造,9636元/㎡,132万,万达附近电梯精装修三房，可直接拎包入住。视野开阔免去了装修
保利嘉福心语,开发区紫荆路纬一路156号,4室2厅2卫,124㎡,南,中层(共30层),2019年建造,9597元/㎡,119万,保利嘉福心语 楼层好 正南朝向 双卫格局 正规商品房 电梯房
铭欣华府,开发区东江源大道文峰北路,3室2厅1卫,80㎡,南,中层(共11层),2015年建造,9500元/㎡,76万,铭欣华府，万达商圈，经典南北通透小三房 ，东边套
